-11.395407631465323,-17.218198660228275
28.650139014991815,-17.10503562751726
28.666950132140524,-15.499844376592169
-34.61474137816565,46.396822690488456
-9.909298162938716,-13.255307860745887
-15.99716688289175,11.366398466079517
-10.916511609640757,-17.15695145172689
6.34299871975082,44.23203472321869
-49.41792618484461,117.62717717324907
-11.917794963398359,11.601701541682464
-10.034273874520194,-13.6487038124176
-10.90887804608047,-16.92577368010361
28.682404098560188,-16.978495880848197
-11.358790011252317,-17.21315494691528
20.7524194086594,69.05659556778821
-12.087608275404966,-10.79669598225152
28.6501390149918,-17.10503562751728
-17.82593950356786,22.80067406192597
28.696848002285602,-16.369185152214957
-12.207868211220639,-13.349764549648947
-11.624089528524875,-2.6085469409719395
-9.284066908361403,-6.8613934831532495
-11.504477110311539,-16.734349047927573
28.650305117494028,-16.577669762836276
28.728341105045,-10.192544557933141
28.65013901499182,-17.105035627517243
-11.373960217498512,-11.445596353084833
-11.384818307980138,-12.344381690447882
28.65013901499179,-17.105035627517335
-11.357205835834694,-9.484703524315048
